filename,stage,frame_index,left_arm_angle,right_arm_angle,left_leg_angle,right_leg_angle
R1uk1,Stage 1,35,174.67959616540998,167.83628365056367,187.96716537450038,196.46272522370893
R1uk1,Stage 1,21,170.13232373082005,153.40499807838765,201.69923254694055,197.6362571192592
R1uk1,Stage 8,129,78.81824578980333,86.82016988013578,110.26142342078847,128.26923991585977
R1uk1,Stage 1,37,195.01198965522127,168.89616656336392,170.71492021329433,186.7389320341569
R1uk1,Stage 1,23,180.24827096207557,161.60750296939355,202.3081277750857,203.0886722853338
R1uk1,Stage 1,22,174.0531369460265,157.53678751059286,207.8924386238962,199.14554560706233
R1uk1,Stage 1,36,170.3301792712851,178.67880583481633,198.23992435804703,195.5877812494628
R1uk1,Stage 8,128,189.3520055606855,193.79781047262435,120.87451084176857,155.72346274880272
R1uk1,Stage 3,89,334.02560603756865,229.3987053549955,247.55440168922706,285.9740715861456
R1uk1,Stage 2,59,154.31327446084853,166.46498925637968,222.3704859510511,241.55045612604457
R1uk1,Stage 2,71,159.0704779328233,162.48524929432816,210.82904883471554,213.91253501888266
R1uk1,Stage 2,65,155.987210305856,167.19691375843718,202.2881757127412,194.9505239971477
R1uk1,Stage 2,64,123.82829591766254,170.98358686990113,198.4796413095777,191.04449095719488
R1uk1,Stage 2,70,163.3328129324219,166.20848126116107,195.83352204469207,190.72760587645305
R1uk1,Stage 2,58,165.28349560120498,172.87872468334865,192.37160016496412,186.38734321146958
R1uk1,Stage 3,88,88.71267105847494,355.45929796047136,242.83829872183986,243.12468590157135
R1uk1,Stage 1,9,92.97373108248011,112.27144203795741,215.95670332595137,217.04854469306676
R1uk1,Stage 5,107,199.78107710703503,205.6722782333991,178.98340659083712,183.89710336362853
R1uk1,Stage 7,118,328.71183703313176,111.85799789216233,182.27862999440578,108.29787784156736
R1uk1,Stage 2,66,139.927109947649,162.10580427571333,158.53275762070464,177.1898149419828
R1uk1,Stage 2,72,160.97296343954457,163.85160056915544,166.55270136637026,178.3752330423324
R1uk1,Stage 2,73,156.78070391132843,163.70656590320658,172.16262783200588,179.4287560890162
R1uk1,Stage 2,67,158.21580765526843,159.8891797866419,169.2157021324374,177.49747175590753
R1uk1,Stage 7,119,,,,
R1uk1,Stage 5,106,100.85641334806225,86.37404935571374,183.425818633201,181.20413745219318
R1uk1,Stage 1,8,167.08406453669753,84.89783474764181,207.85486459547332,200.7630434946054
R1uk1,Stage 7,109,165.52970589993413,164.96398454827627,178.69804732742114,187.8001878841817
R1uk1,Stage 7,121,196.85602528888657,223.1523897340054,147.52811461783924,92.71637588398104
R1uk1,Stage 2,63,183.24891762896561,155.10665288450392,206.565051177078,195.21809045306279
R1uk1,Stage 2,77,150.9774106747449,184.3987053549955,189.3948052945598,181.8052363353557
R1uk1,Stage 2,76,139.587384517679,186.87582844717718,195.53551995309752,175.7768684964045
R1uk1,Stage 2,62,150.72209470756005,165.1885273273263,194.76716076739058,177.64935105788985
R1uk1,Stage 7,120,120.04136392627913,192.81320595903745,148.80538260203133,122.15229514128235
R1uk1,Stage 4,98,131.95853388136567,70.06746343806049,247.8461618147195,262.3197635799663
R1uk1,Stage 7,122,166.67546873810923,253.43392410149028,165.36899939209826,96.32851897852265
R1uk1,Stage 2,74,161.6063801765316,155.02466534888137,201.4012588714543,148.75730212418202
R1uk1,Stage 2,60,148.17920824301663,167.56948111925126,196.47042843960858,153.67334874884227
R1uk1,Stage 2,48,176.72951207681646,187.7068593574914,187.4531314884304,195.51611446647948
R1uk1,Stage 2,49,174.34466720175195,179.45963141049367,189.802650385855,198.03100101201346
R1uk1,Stage 2,61,158.58896865530343,170.69005982501398,191.39972450318007,195.65979383186732
R1uk1,Stage 2,75,156.84589377827774,170.3112134396332,198.23257234266816,202.42962750683645
R1uk1,Stage 7,123,147.32369242963023,220.6770075570138,130.4005114940888,138.6993728523362
R1uk1,Stage 4,99,129.68133069115513,321.2915329215036,254.1780175522459,268.19887268188256
R1sg1,Stage 5,57,264.9969622949535,237.03059609653786,198.6904525165977,208.3348819007041
R1sg1,Stage 4,50,34.66672360658421,16.666623401813172,209.05460409907712,209.93779565047527
R1sg1,Stage 7,64,149.05531028236845,22.833654177917545,182.09197872052326,177.38902690283274
R1sg1,Stage 3,44,62.10272896905236,17.16427113605415,251.31943125823238,266.0234188264261
R1sg1,Stage 3,45,79.33021719550334,19.164791886946112,257.6414820811785,265.84035770628736
R1sg1,Stage 7,59,72.01998241605034,172.4835582837305,187.2087208613214,204.59809041684218
R1sg1,Stage 7,65,183.65869224990658,231.5226152873878,173.74303510084374,158.337996028128
R1sg1,Stage 4,51,219.5596679689945,43.640694213931376,202.13294370022732,205.77174006128215
R1sg1,Stage 5,56,128.99099404250546,124.82448915695679,188.04190718189736,189.77101304963375
R1sg1,Stage 4,53,245.04524942542102,221.38611924799636,183.76588438580464,188.39390104928864
R1sg1,Stage 4,47,116.08986010986874,358.0585136090856,238.25747713782596,245.7170505437254
R1sg1,Stage 3,46,152.61649336123338,9.293308599397115,249.4209582817465,253.04648041525058
R1sg1,Stage 4,52,195.25511870305778,321.27107744950115,199.0928258208421,216.90158097127534
R1sg1,Stage 5,55,161.20011484134736,161.68879996848443,186.11022138878465,189.3706129197436
R1sg1,Stage 7,62,142.50933107381732,264.6369305799533,178.32454998623237,189.55690227947747
R1sg1,Stage 3,42,205.7129812988805,62.16958515751111,248.8583451313559,259.68004139429564
R1sg1,Stage 3,43,88.3153156821037,37.35959323897324,256.23704064785403,263.54808111780363
R1sg1,Stage 7,63,140.31265578046055,204.34108993669253,183.09405805891714,199.14649735852936
R1sg1,Stage 6,58,110.6824523311134,146.30993247402023,182.24171586189857,188.44091746756712
R1sg1,Stage 2,9,157.82443967501965,204.44395478041653,175.2877164963671,203.7647261028962
R1sg1,Stage 7,61,132.40031596997545,167.95410735327476,183.8431569888953,188.2162325741644
R1sg1,Stage 3,41,161.47469971860923,121.5042667192042,251.8109543003487,253.65711745655815
R1sg1,Stage 3,40,137.75326284035538,125.00589998983587,236.06921707177906,245.32313682966296
R1sg1,Stage 7,60,130.79896288816792,204.7317675419064,188.98470923376266,202.4272748178674
R1sg1,Stage 4,54,156.6102649760806,198.23715060002937,185.22762662940247,186.91526459203
R1sg1,Stage 2,8,161.92998751280865,203.89341171191595,169.5361114034119,188.49821875839743
R1sg1,Stage 2,34,113.08567403080541,181.2236952720942,223.26255598638406,218.7564283640423
R1sg1,Stage 2,20,133.5750257274846,194.49078196477254,200.76867522116936,200.34941527737533
R1sg1,Stage 2,21,149.76716076739058,191.80336479483572,199.14813745793958,202.16272438571684
R1sg1,Stage 2,23,145.25049189293335,185.93584451388932,210.13388643172468,208.1378060557744
R1sg1,Stage 2,22,151.81553448454522,185.7455055193601,214.7215669679898,211.16361578148636
R1sg1,Stage 2,26,150.92718595381382,179.59075139196506,217.0494581674627,218.481853443366
R1sg1,Stage 2,32,123.30872765804665,164.6380147924122,249.12786898765916,223.33971763101718
R1sg1,Stage 3,35,127.36176762435049,143.8798721962506,252.13237007900844,229.18695128227716
R1sg1,Stage 8,69,9.72201801381104,84.59620863975029,189.8335639642071,117.7215646818108
R1sg1,Stage 8,68,47.995303287602745,65.55604521958347,180.180743184409,133.76802259736027
R1sg1,Stage 2,33,209.4841553014049,147.40048590911806,238.49384820572828,232.2302426392516
R1sg1,Stage 2,27,132.95631962993332,172.0970872843877,222.7826066147896,223.74591886121718
R1sg1,Stage 2,31,143.14968172901058,172.02684425028536,239.73801706988968,229.5719201499718
R1sg1,Stage 2,25,134.14154738914493,177.245214811284,226.57655005518373,222.50220389252698
R1sg1,Stage 2,19,144.4364394604203,185.5038704352484,216.55089481239094,215.13897433378568
R1sg1,Stage 3,36,133.31531568210372,137.24574256589509,250.93080646265187,228.55763034839921
R1sg1,Stage 3,37,157.98871680208063,126.52122528932384,251.13853960496374,238.84370312156636
R1sg1,Stage 2,18,142.37966258117464,184.62201739605166,222.26684935237034,215.91627875408872
R1sg1,Stage 2,24,145.86381194959822,181.29252669923085,229.37448700344393,217.23483398157467
R1sg1,Stage 2,30,135.53545898556453,167.43976290315445,236.46796957941424,219.79103565711273
R1sg1,Stage 1,1,155.4245728034453,181.78991060824606,213.06929065383437,203.05130091647302
R1sg1,Stage 2,29,152.1487311908119,179.23858748985975,216.92309705443063,219.9031603271176
R1sg1,Stage 2,15,135.4992330096866,190.46696020616295,212.10989505317977,215.58658582918906
R1sg1,Stage 8,72,143.82386194304047,224.40230118038517,186.58428126923468,157.2058203578723
R1sg1,Stage 8,66,79.8244891569568,182.91083782616775,183.58024989330693,194.631631739071
R1sg1,Stage 8,67,110.10734318401128,139.30866491652486,146.4779749200753,173.5647662162572
R1sg1,Stage 8,73,147.07383093495022,183.1934492732833,155.71029035546496,187.59249017440814
R1sg1,Stage 2,14,147.1306342041409,194.27639848056359,194.42727008244105,204.3311225548308
R1sg1,Stage 2,28,140.53326229080753,173.0980197285066,209.50239539536213,219.92312943924583
R1sg1,Stage 1,0,152.51975862120648,188.4295549211726,203.74467977206524,205.78384942849186
R1sg1,Stage 2,16,147.47046172166887,190.7403700001214,199.0465132659739,212.98965082308416
R1sg1,Stage 8,71,184.3987053549955,230.37670542805074,181.54699685493347,164.05460409907712
R1sg1,Stage 3,39,135.9205109761494,111.54097591853845,252.96504727221205,236.4227965733955
R1sg1,Stage 8,70,156.03751102542182,243.43494882292202,205.00591478966604,190.01469126673956
R1sg1,Stage 3,38,104.48421967378535,118.68614757373945,243.23940084665114,240.0722206011926
R1sg1,Stage 2,17,114.49857419143376,197.43977588046235,218.56853026442622,216.30403868482284
R1sg1,Stage 2,13,117.40757543781842,194.64104855804896,208.39905845673914,209.9098232368635
R1sg1,Stage 8,74,176.6040130420888,210.59331484356315,195.8019451615963,167.34947490449395
R1sg1,Stage 8,75,193.04563706294863,212.56043798115346,185.75696144098342,169.56197414080606
R1sg1,Stage 2,12,141.53580041319785,200.13630342824814,193.97259162034757,198.03388491695532
R1sg1,Stage 2,10,134.871936334153,199.19884728385202,197.8212455048029,200.1054956640851
R1sg1,Stage 8,77,203.03943597990354,249.21888834175127,177.6961033195359,179.60685123319766
R1sg1,Stage 8,76,198.434948822922,247.47943439710312,179.67895864836123,170.95628380510794
R1sg1,Stage 2,11,148.78263298856422,200.77225468204585,183.5447664555949,194.57845863287284
R1sg1,Stage 2,5,153.09005740087343,194.06845246151943,187.12501634890182,199.19884728385202
R1sg1,Stage 2,4,151.92751306414706,194.13910831165052,190.11235414517355,198.88642592121374
R1sg1,Stage 2,6,154.60120396571128,194.86166582884061,192.0742989675052,198.29483047738802
R1sg1,Stage 2,7,151.61278313485212,195.97872677529742,193.94252554784188,200.21005849272873
R1sg1,Stage 2,3,155.9150547904292,190.09192081643587,194.4576487004909,198.4518402668646
R1sg1,Stage 2,2,152.69171351337852,189.29519558426367,193.14106975771543,199.5281990663635
R1sg1,Stage 4,48,198.29159020753883,96.67345676313585,237.18649533439535,240.6671318068359
R1sg1,Stage 4,49,196.92751306414704,333.434948822922,233.58385714786584,240.4520106411297
R1sg6,Stage 2,9,155.01984994161694,195.90755193052587,195.12379146597556,200.06129292926346
R1sg6,Stage 2,13,150.14839853935658,190.0208857094364,190.50478714288056,196.26554907609335
R1sg6,Stage 2,12,155.39268841308078,189.75635955087114,191.31157970914936,196.78134158361607
R1sg6,Stage 2,8,149.03624346792648,189.04310522097143,195.84878345784972,199.65382405805332
R1sg6,Stage 2,38,149.90476669798534,154.83530145460227,222.61187954687472,214.86973667751283
R1sg6,Stage 2,10,144.35068000878772,185.05800326055396,205.73585342824953,203.4866008644937
R1sg6,Stage 2,11,148.12105326621094,189.14259153818765,200.96444302775978,201.8053974991186
R1sg6,Stage 2,39,113.9105530030222,183.65729968578037,235.7378719849764,223.16920468098564
R1sg6,Stage 8,76,78.88407055266843,238.98457911807594,187.2332576171974,161.50101767392053
R1sg6,Stage 2,15,117.30590358646732,206.20011484134733,186.97149876061883,196.21142770313318
R1sg6,Stage 2,29,135.94538910446443,189.9650682161052,204.19864814737522,211.20126918310106
R1sg6,Stage 2,28,135.22121812666487,184.5026148883607,212.70337016725998,215.62480487115783
R1sg6,Stage 2,14,142.23948655171847,193.674988611285,200.65347635100807,206.565051177078
R1sg6,Stage 2,16,149.1892624873988,198.6019914386029,196.2225419795276,207.23065584788026
R1sg6,Stage 2,17,149.16444904721854,198.6019914386029,195.5433919549338,206.77304946292674
R1sg6,Stage 5,64,313.7093255800043,111.8807115526857,194.7024434381096,197.02725211588276
R1sg6,Stage 4,62,324.67826005313395,134.2151753970081,201.42621303677188,192.99161853033195
R1sg6,Stage 4,60,217.39714453751134,226.60788036991374,186.60677720000365,193.6109616036976
R1sg6,Stage 3,48,185.45065187590708,57.339087278326204,248.9464262389426,261.58880858691697
R1sg6,Stage 7,68,162.65436236207054,214.5821442507333,200.99962383078508,204.3131112806157
R1sg6,Stage 7,69,138.81407483429035,221.8678765964324,184.99314108601408,193.16268860202092
R1sg6,Stage 3,49,160.44279605189888,82.44900057445506,253.9388977069576,249.23308671020692
R1sg6,Stage 4,61,315.0,135.34445945422985,192.16613180503754,194.5070117587761
R1sg6,Stage 4,59,175.08538163759223,150.15633297419618,196.12302074349725,193.57346558712212
R1sg6,Stage 5,63,95.1944289077348,300.9637565320735,182.26517716917908,187.8489317182669
R1sg6,Stage 4,58,119.38060786128923,16.23884162969229,194.36742925634186,192.03515677307945
R1sg6,Stage 4,56,131.00065898603705,354.66889592015025,217.7627125090056,230.71343808297823
R1sg6,Stage 3,42,93.03939956892691,145.64418782850439,227.55543801132447,224.48661069780414
R1sg6,Stage 6,65,94.8270701898416,303.69006752597977,184.30155867405662,192.75221543526123
R1sg6,Stage 3,43,137.26050191114126,139.83733923699373,238.74976695764946,222.96266930318012
R1sg6,Stage 4,57,28.041820152244522,125.27242144859838,229.23685874376608,223.5808273592909
R1sg6,Stage 4,55,182.6776314988113,354.7942298850671,238.52440590532714,246.23123508676744
R1sg6,Stage 7,75,179.4645410144355,179.2190649988156,167.87671682011455,155.83750568561163
R1sg6,Stage 6,66,104.92300617122307,351.19320730556467,181.84871386942905,190.05700940866544
R1sg6,Stage 7,74,211.85331228430624,231.91122711902466,165.20817938928403,154.14966017989263
R1sg6,Stage 4,54,171.50896307201208,7.700335518607697,231.52571183158065,248.88227386613298
R1sg6,Stage 3,44,160.0168934781,142.6623011747013,240.57700171845647,235.45192917939949
R1sg6,Stage 3,50,169.7758896631142,86.21354942111554,251.2423913083769,259.7974673144698
R1sg6,Stage 7,70,163.37846949832007,190.10018777577028,179.57260468199487,201.02832727020527
R1sg6,Stage 7,71,133.14097509534517,217.99873244250466,170.74559313470414,183.82177277586882
R1sg6,Stage 3,51,128.08877288097534,26.53966536592872,229.87624756195285,247.13618221364877
R1sg6,Stage 3,45,154.81530289636646,120.96375653207352,245.92450174492114,245.9740227174761
R1sg6,Stage 1,1,168.86116303685893,205.1813642097095,193.14578896412652,187.88271617922936
R1sg6,Stage 3,53,176.18592516570962,41.58341180822866,247.3969938656632,250.8606045908296
R1sg6,Stage 3,47,175.76975110222335,107.12241485713294,247.1841270160953,255.67599267869306
R1sg6,Stage 7,73,153.3077663913825,203.83874018317172,177.62419726416667,178.82536860125845
R1sg6,Stage 7,67,134.534190917235,195.41091417170483,178.40885972880542,186.62626264003285
R1sg6,Stage 2,40,194.2259638987518,160.6233126133195,253.55108185267204,211.59854216820668
R1sg6,Stage 2,41,209.1342921972262,161.7997120727433,224.82237515742563,214.47987531408774
R1sg6,Stage 7,72,171.48724464841024,214.282337499111,172.9476939921588,179.2559407971113
R1sg6,Stage 3,46,150.74817942350626,168.408985880793,242.21078765614124,247.0407524688483
R1sg6,Stage 3,52,160.2907343921482,35.41200268291022,255.98922646673225,257.71483770523895
R1sg6,Stage 1,0,157.353522987216,203.24581554273394,196.18027825056816,196.59580799951365
R1sg6,Stage 2,26,148.89119117145486,193.55344995029895,202.36512436864749,198.67700211742198
R1sg6,Stage 2,32,161.41619908629866,182.29767226120416,212.74050066954396,203.02145882334526
R1sg6,Stage 2,33,169.5506522297179,178.04977053714342,217.08208345457973,213.6452718014532
R1sg6,Stage 2,27,143.1381801462233,184.51610191353382,210.5326905214615,207.49777629536135
R1sg6,Stage 2,3,141.6502003166592,184.3987053549955,205.11015475059966,196.62413901267354
R1sg6,Stage 2,19,146.6737103128848,194.99779030018757,201.68906496461582,202.09725004750925
R1sg6,Stage 2,31,152.45395257879213,186.57545635955483,212.45164236849067,213.60423550263093
R1sg6,Stage 2,25,138.87456991823777,190.20882363019982,212.9320740201472,210.38730133025686
R1sg6,Stage 2,24,135.55896548083217,190.5696431023274,210.37912601136836,209.92556914257233
R1sg6,Stage 2,30,143.1586272280271,190.08021903968282,211.15360702622792,215.6789392895598
R1sg6,Stage 2,18,138.8322697461948,193.5740165654365,206.1690037095231,207.65661489972555
R1sg6,Stage 2,2,143.96740984540222,191.06982943950646,199.33311541552928,203.5572503049832
R1sg6,Stage 2,6,150.34764309499735,193.15754274001483,197.90154240905142,201.27218540606935
R1sg6,Stage 2,34,146.66045033111746,184.974864886708,211.1015601187417,214.89330255069865
R1sg6,Stage 2,20,134.3887684102202,193.31755867719198,209.60203713069316,211.58381651815913
R1sg6,Stage 2,21,144.61277628441994,197.61257784292386,206.58896926356718,211.07570974350057
R1sg6,Stage 2,35,145.91519380946553,183.73139699916047,215.7212639899785,216.86989764584402
R1sg6,Stage 2,7,157.38518907542604,186.60222381261903,204.4384711435942,201.59048047964876
R1sg6,Stage 2,5,163.04951809382297,193.43380263398922,198.4552161653781,201.14591465154274
R1sg6,Stage 2,23,135.83658586330554,194.99123484987422,204.23917962314803,209.73982340681474
R1sg6,Stage 2,37,133.8575005769557,176.0353452771439,225.24200818913658,220.77297545215126
R1sg6,Stage 2,36,146.8898385683193,174.63384740590885,222.94016148328592,221.71389802092472
R1sg6,Stage 2,22,129.78819059410884,191.9127478007523,215.66811519348963,215.45806200803167
R1sg6,Stage 2,4,148.52036304396333,189.00192735936835,202.3424836702155,203.77497321916397
R0rf1,Stage 8,78,99.95062668795161,175.5818714070158,204.5257070170751,188.63415047429228
R0rf1,Stage 3,24,189.89550926261805,49.31640843025874,241.85813001446297,233.3698322502368
R0rf1,Stage 3,18,170.82760282641905,196.9092718105408,212.20378577976658,215.1346182354185
R0rf1,Stage 8,87,158.07490583505074,188.5068175321314,189.88842942129133,189.4514294744091
R0rf1,Stage 1,5,168.50239475301578,170.5274791841232,179.47774730495183,179.08150907552178
R0rf1,Stage 4,30,145.20923407606074,237.56800440528613,247.77080034690266,200.93492131807548
R0rf1,Stage 4,31,131.47438480282554,297.58418245592696,247.00385871235173,215.0071075292398
R0rf1,Stage 1,4,157.31659664771672,125.82636577410544,154.85401814034,181.88067823818662
R0rf1,Stage 8,86,165.63465419690266,126.98471869356426,187.97107093153534,180.93291075928659
R0rf1,Stage 3,19,162.04307400281994,173.82193509787166,213.77931321628475,207.2193860311063
R0rf1,Stage 3,25,164.5318388169167,252.1738382015974,236.45139179521712,219.16444773057611
R0rf1,Stage 8,79,99.33756295062705,163.00917670801385,199.95379922035724,177.75923483610188
R0rf1,Stage 3,27,218.5301800148268,138.73139699916047,244.70430077098885,247.50403805829103
R0rf1,Stage 8,84,160.01689347810003,144.71879220282563,194.96045516060195,179.48522697351234
R0rf1,Stage 4,33,340.6651914621736,148.19061071220685,241.1238173701606,214.9920201985587
R0rf1,Stage 4,32,147.15219323683468,303.1286201949601,244.77981308083707,226.47827265668886
R0rf1,Stage 8,85,169.658840588269,122.31148531443465,194.5973909972503,171.06969007728208
R0rf1,Stage 3,26,157.0299584839311,321.97744222703943,237.4914693113658,219.24543466889784
R0rf1,Stage 8,56,132.91398980808512,212.75547212975016,201.24027373739705,194.50638922545068
R0rf1,Stage 3,22,175.84138983951095,252.08749061403674,215.5152711671694,206.91579390011293
R0rf1,Stage 1,3,156.6392152522616,156.43281186950716,154.5107994437133,184.08462438750053
R0rf1,Stage 8,81,95.75619682184303,146.26518569245314,192.1678129751331,171.05881466727848
R0rf1,Stage 4,36,158.19859051364818,356.82993398697937,214.6221690857632,199.84322790308264
R0rf1,Stage 4,37,149.9325141049751,214.77783136636387,202.01128319791937,207.09555249375182
R0rf1,Stage 8,80,107.42986281766784,159.24021718965815,200.30047582718225,177.42994983552484
R0rf1,Stage 1,2,166.05755692722508,160.9983858580706,185.8923569446984,185.73377737755348
R0rf1,Stage 3,23,193.04076103389664,150.2893149266984,228.6511392336611,217.24180088080018
R0rf1,Stage 8,57,130.5922281398957,215.5059701142411,191.20668567243789,196.2521746066476
R0rf1,Stage 3,21,179.5079011108208,207.31687054194487,210.0973457609689,216.4543173552429
R0rf1,Stage 8,69,130.41796749902602,244.60518588678832,176.76273771842827,190.12308394293908
R0rf1,Stage 8,82,72.82409638425325,143.16186080478155,195.98006283332117,170.23786058639118
R0rf1,Stage 1,0,107.8892912295063,159.1699259715871,179.81437717368132,186.137255949262
R0rf1,Stage 4,35,174.33271432176088,293.69771048887895,220.21581582959982,204.9748974586693
R0rf1,Stage 4,34,221.9059419410829,164.41692053269958,237.67003556107386,217.61843022048308
R0rf1,Stage 1,1,158.69622261496667,165.55566683133063,181.43508469759368,197.4747742562557
R0rf1,Stage 8,83,132.64548738572702,144.8248560427007,200.30616242056155,172.8694839602423
R0rf1,Stage 3,20,168.5498909171583,202.8176631709331,198.27386682222087,211.43214022666885
R0rf1,Stage 8,68,117.92164062220552,253.328377062041,179.37793421609788,184.41827358494274
R0rf1,Stage 5,40,108.31071216081068,125.09032666970933,175.0871270942825,180.57872556560778
R0rf1,Stage 5,41,329.03624346792645,130.68151269481353,178.15172278794887,186.18183593256404
R0rf1,Stage 7,49,99.28283831163822,196.02196755194933,173.629283068106,184.18761212220755
R0rf1,Stage 2,7,163.083582167998,129.61674026339088,178.78785067415615,158.57160464144616
R0rf1,Stage 2,6,165.5689699206547,144.00532667145436,188.01925246402493,177.37747664119613
R0rf1,Stage 7,48,122.2486462438299,192.63485732296914,185.82634202955578,207.1159551562966
R0rf1,Stage 7,52,119.73340032735076,188.35738337429714,194.14834620007497,184.39386822714607
R0rf1,Stage 7,46,156.39871876311318,192.52880770915152,189.61108687988155,201.52591882646252
R0rf1,Stage 2,8,180.12129281592468,152.23101159097536,163.90594889420117,152.23874294761217
R0rf1,Stage 2,9,164.11652394167265,156.71650236810868,178.13585654170333,180.4001036884437
R0rf1,Stage 7,47,171.45131359216478,201.81049684226502,191.0471485251079,212.04040507383985
R0rf1,Stage 7,53,115.79731448873399,206.19540611523098,188.95663560791192,184.9787149279763
R0rf1,Stage 7,45,153.97469046659327,201.34957157607585,189.63753811293097,198.78226968013158
R0rf1,Stage 7,51,120.62505845383579,181.26900276347286,190.35830867684774,184.22730756325186
R0rf1,Stage 6,42,161.88633255460422,203.7907738657772,198.92865292858716,181.5553172220693
R0rf1,Stage 7,50,117.76589658760494,195.481370135131,190.02134249800784,190.41968611357336
R0rf1,Stage 7,44,165.75176028867742,160.0462007796428,190.64510669695187,184.47861573485991
R0rf1,Stage 7,54,118.66702841369604,205.35505075282882,192.4418642561384,188.30087913460184
R0rf1,Stage 7,55,110.8246696839296,207.00907692321823,186.33668248031051,190.4390825784561
R0rf1,Stage 7,43,152.2906781141481,175.8553762588957,196.91215457155056,193.2405199151872
R0rf1,Stage 8,59,136.1340595219981,207.5324301923741,186.27716656043583,187.274318345075
R0rf1,Stage 8,65,109.12246517756111,248.04559814158262,176.11944106262868,180.8948697957403
R0rf1,Stage 8,71,118.08007754018877,216.27170358641771,181.9463627104581,185.66991345380148
R0rf1,Stage 4,39,131.29157184286953,108.3572069716985,180.17671705979245,192.90568771552452
R0rf1,Stage 4,38,226.8476102659946,144.06650273981617,179.87377951205752,191.48472076497438
R0rf1,Stage 8,70,133.32443659952054,226.8174113632457,175.65676004831062,185.75471085084536
R0rf1,Stage 8,64,117.4287412216776,261.12458963835417,169.6877850099727,183.6103548850063
R0rf1,Stage 8,58,116.24134965215777,225.03534594216208,175.47998836778785,192.64247086871816
R0rf1,Stage 8,72,126.86989764584402,199.284232457995,185.08547712648792,189.23990182097913
R0rf1,Stage 8,66,114.42623626345336,246.19774929063215,176.96770644362664,184.50896008647413
R0rf1,Stage 2,15,164.42441957807395,159.92807460280588,195.21159988214504,198.15973103806814
R0rf1,Stage 2,14,169.67869868403758,154.7604526764382,199.3498367004241,196.4257257200393
R0rf1,Stage 8,67,105.85702201802826,244.65382405805332,162.5528115767178,182.76786982088765
R0rf1,Stage 8,73,111.86667722973844,202.96854687633493,187.32077581508324,189.97905781254138
R0rf1,Stage 8,77,98.02387188893384,184.10259632532689,201.6743862256093,181.30195267257886
R0rf1,Stage 8,63,107.51255621712762,233.77940611116767,176.4005335742941,183.90660646581634
R0rf1,Stage 3,17,169.18359766464692,158.92004317256522,197.78797253845246,206.37842063351243
R0rf1,Stage 8,88,168.2194762230846,101.55948685500303,188.365631060086,159.30278734891914
R0rf1,Stage 2,10,170.04855726847288,152.8207439272949,172.7049670002179,178.80015485883385
R0rf1,Stage 2,11,161.66628036417413,158.7448320033599,183.13795802511453,179.62086458943932
R0rf1,Stage 8,89,151.76796636127006,149.57421619803876,188.00357525873636,183.56245458372015
R0rf1,Stage 3,16,162.2948942411021,163.7146791732452,204.03428815944258,201.7475480326008
R0rf1,Stage 8,62,135.32991446997428,239.79676224505732,178.23445256667813,185.64804216550516
R0rf1,Stage 8,76,97.63879174906131,178.82804764285717,204.4115240847135,186.21402949099158
R0rf1,Stage 8,60,127.50414236027015,218.86855413624585,181.50532960602217,184.20851945676336
R0rf1,Stage 3,28,235.30484646876602,258.1463638261284,243.92103193350422,220.46014748848165
R0rf1,Stage 8,74,114.44979592419415,194.03624346792648,213.10192419861178,178.94039616381835
R0rf1,Stage 2,13,168.04812486997523,162.4633993353127,200.303122585603,195.97779041572997
R0rf1,Stage 2,12,169.62764086077527,157.43964269887917,190.1062170802408,191.19038339540205
R0rf1,Stage 4,29,309.88485486940044,288.9511130526869,251.21008915439808,227.03018886976025
R0rf1,Stage 8,75,103.17144265252495,181.49174043537272,209.52702767184508,188.60786237370613
R0rf1,Stage 8,61,130.78582147726596,240.0257533169528,173.85758896975565,181.47913980230607
R1sg8,Stage 6,51,,,,
R1sg8,Stage 7,56,158.85103013997875,250.21521438827128,174.45010837116251,190.29506847588416
R1sg8,Stage 7,57,156.39412876461083,265.0302592718897,173.11827636936306,179.64725999170562
R1sg8,Stage 7,55,147.12186436698443,278.2594379798788,174.8424423538493,199.23363007331187
R1sg8,Stage 7,54,133.53951748815635,309.8055710922652,174.52785970383562,204.226651980941
R1sg8,Stage 4,48,138.82424267438114,199.38190026969545,176.89596380150832,186.13375855696805
R1sg8,Stage 7,53,134.74383577756964,228.08218082452814,178.44085487220383,188.42301677071003
R1sg8,Stage 7,52,83.54118362128135,9.049430562878939,176.59685569531266,188.94836930071781
R1sg8,Stage 5,49,161.46218633335397,48.904608488291224,182.27504649708055,192.68717650578864
R1sg8,Stage 2,12,140.286532223369,200.60938909075261,171.53257357844126,181.11314844649178
R1sg8,Stage 3,29,159.18165057366463,152.27441957527336,239.76013508230042,226.2258954247759
R1sg8,Stage 8,74,193.96948465221448,267.3102296768495,157.4145239785149,172.0810975616228
R1sg8,Stage 3,28,108.08127566367556,159.62859487934273,227.09796112870004,214.90807918356413
R1sg8,Stage 2,13,129.27216467839457,190.20363103747593,206.6453105388643,198.3447630233667
R1sg8,Stage 2,11,140.9061411137705,189.24941566707415,200.38856702325546,202.2638093397634
R1sg8,Stage 8,63,110.92450174492117,225.2162094624624,178.5935984456194,137.4046021775325
R1sg8,Stage 2,10,144.70319737010172,194.85861444792468,196.39365898852805,199.44927720088518
